week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id,profile_picture
2019.01.28,2019,1,28,240,240,1,down,33,198,12,/en/players/dudi-sela/sc56/overview,dudi-sela,Dudi Sela,ISR,sc56,www.atptour.com/-/media/tennis/players/head-shot/compressed/sela-headshot-getty15.png
2019.01.28,2019,1,28,241,241,6,down,20,198,22,/en/players/duckhee-lee/le01/overview,duckhee-lee,Duckhee Lee,KOR,le01,www.atptour.com/-/media/tennis/players/head-shot/2018/duck_hee_head_ao18.png
2019.01.28,2019,1,28,242,242,,,24,197,17,/en/players/christian-harrison/hb05/overview,christian-harrison,Christian Harrison,USA,hb05,www.atptour.com/-/media/tennis/players/head-shot/2016/08/26/23/51/christian-harrison-headshot.jpg
2019.01.28,2019,1,28,243,243,9,up,30,196,26,/en/players/gleb-sakharov/sj22/overview,gleb-sakharov,Gleb Sakharov,FRA,sj22,www.atptour.com/-/media/tennis/players/head-shot/lr2017/sakharov_gleb_2017.png
2019.01.28,2019,1,28,244,244,7,up,27,196,27,/en/players/enrique-lopez-perez/la93/overview,enrique-lopez-perez,Enrique Lopez Perez,ESP,la93,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lopezperez-e_headshot_lq.png
2019.01.28,2019,1,28,245,245,66,down,26,195,11,/en/players/nicolas-kicker/kc29/overview,nicolas-kicker,Nicolas Kicker,ARG,kc29,www.atptour.com/-/media/tennis/players/head-shot/2018/kicker_head_ao18.png
2019.01.28,2019,1,28,246,246,1,down,28,195,23,/en/players/gastao-elias/e698/overview,gastao-elias,Gastao Elias,POR,e698,www.atptour.com/-/media/tennis/players/head-shot/2017/elias_headao17.png
2019.01.28,2019,1,28,247,247,2,up,25,195,20,/en/players/marcos-giron/gc88/overview,marcos-giron,Marcos Giron,USA,gc88,www.atptour.com/-/media/tennis/players/head-shot/lq/active/giron-m_headshot_lq15.png
2019.01.28,2019,1,28,248,248,,,18,194,20,/en/players/nicola-kuhn/ki74/overview,nicola-kuhn,Nicola Kuhn,ESP,ki74,www.atptour.com/-/media/tennis/players/head-shot/2017/kuhn_headpp17.png
2019.01.28,2019,1,28,249,249,2,down,28,192,29,/en/players/uladzimir-ignatik/i236/overview,uladzimir-ignatik,Uladzimir Ignatik,BLR,i236,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ignatik-u_headshot_lq12.png
2019.01.28,2019,1,28,250,250,4,up,23,191,28,/en/players/cem-ilkel/i306/overview,cem-ilkel,Cem Ilkel,TUR,i306,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ilkel_cam_2017.png
2019.01.28,2019,1,28,251,251,2,up,31,190,13,/en/players/santiago-giraldo/g725/overview,santiago-giraldo,Santiago Giraldo,COL,g725,www.atptour.com/-/media/tennis/players/head-shot/2017/giraldo_headao17.png
2019.01.28,2019,1,28,252,252,27,up,23,190,10,/en/players/enzo-couacaud/cg94/overview,enzo-couacaud,Enzo Couacaud,FRA,cg94,www.atptour.com/-/media/tennis/players/head-shot/lq/active/couacaud-e_headshot_getty13.png
2019.01.28,2019,1,28,253,253,3,down,25,188,20,/en/players/roberto-cid-subervi/cf88/overview,roberto-cid-subervi,Roberto Cid Subervi,DOM,cf88,www.atptour.com/-/media/tennis/players/head-shot/lq/active/cid-subervi_roberto_2016.png
2019.01.28,2019,1,28,254,254,36,down,31,187,25,/en/players/kenny-de-schepper/d750/overview,kenny-de-schepper,Kenny De Schepper,FRA,d750,www.atptour.com/-/media/tennis/players/head-shot/2016/deschepper_head_pp_16.png
2019.01.28,2019,1,28,255,255,11,down,28,185,22,/en/players/norbert-gombos/gb93/overview,norbert-gombos,Norbert Gombos,SVK,gb93,www.atptour.com/-/media/tennis/players/head-shot/lq/active/gombos_n_lq17_headshot.png
2019.01.28,2019,1,28,256,256,10,down,28,182,18,/en/players/gerald-melzer/mi43/overview,gerald-melzer,Gerald Melzer,AUT,mi43,www.atptour.com/-/media/tennis/players/head-shot/2018/melzer_head_ao18.png
2019.01.28,2019,1,28,257,257,6,up,23,181,31,/en/players/jc-aragone/ab71/overview,jc-aragone,JC Aragone,USA,ab71,www.atptour.com/-/media/tennis/players/head-shot/2018/aragone_headshot_pp18.png
2019.01.28,2019,1,28,258,258,3,down,30,180,17,/en/players/attila-balazs/bd80/overview,attila-balazs,Attila Balazs,HUN,bd80,www.atptour.com/-/media/tennis/players/head-shot/lq/active/balazs-a_headshot_lq12.png
2019.01.28,2019,1,28,259,259,,,22,180,27,/en/players/nino-serdarusic/sp80/overview,nino-serdarusic,Nino Serdarusic,CRO,sp80,www.atptour.com/-/media/tennis/players/head-shot/2018/serdarusic_nino_2018.png
2019.01.28,2019,1,28,260,260,4,down,31,178,12,/en/players/saketh-myneni/me64/overview,saketh-myneni,Saketh Myneni,IND,me64,www.atptour.com/-/media/tennis/players/head-shot/lq/active/myneni-s_headhsot_getty14.png
2019.01.28,2019,1,28,261,261,3,down,24,178,24,/en/players/daniel-masur/mn20/overview,daniel-masur,Daniel Masur,GER,mn20,www.atptour.com/-/media/tennis/players/head-shot/2018/masur_headshot_18.png
2019.01.28,2019,1,28,262,262,1,down,32,177,31,/en/players/zhe-li/l733/overview,zhe-li,Zhe Li,CHN,l733,www.atptour.com/-/media/tennis/players/head-shot/2017/li_z_head17.png
2019.01.28,2019,1,28,263,263,2,up,22,167,25,/en/players/benjamin-bonzi/bm95/overview,benjamin-bonzi,Benjamin Bonzi,FRA,bm95,www.atptour.com/-/media/tennis/players/head-shot/2018/bonzi_benjamin_head2018.png
2019.01.28,2019,1,28,264,264,,,31,163,19,/en/players/matteo-viola/v490/overview,matteo-viola,Matteo Viola,ITA,v490,www.atptour.com/-/media/tennis/players/head-shot/lq/active/viola-m_headshot_lq.png
2019.01.28,2019,1,28,265,265,37,up,26,163,25,/en/players/maverick-banes/bh87/overview,maverick-banes,Maverick Banes,AUS,bh87,www.atptour.com/-/media/tennis/players/head-shot/lq/active/banes_maverick_2017.png
2019.01.28,2019,1,28,266,266,9,down,25,162,15,/en/players/dennis-novikov/n674/overview,dennis-novikov,Dennis Novikov,USA,n674,www.atptour.com/-/media/tennis/players/head-shot/2016/novikov_head_16.png
2019.01.28,2019,1,28,267,267,5,down,23,162,16,/en/players/thai-son-kwiatkowski/kd35/overview,thai-son-kwiatkowski,Thai-Son Kwiatkowski,USA,kd35,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kwiatkowski_thai-son_2017.png
2019.01.28,2019,1,28,268,268,1,up,24,162,18,/en/players/evgeny-karlovskiy/kd87/overview,evgeny-karlovskiy,Evgeny Karlovskiy,RUS,kd87,www.atptour.com/-/media/tennis/players/head-shot/lr2017/karlovskiy_evgeny_2017.png
2019.01.28,2019,1,28,269,269,18,up,24,162,28,/en/players/kaichi-uchida/u120/overview,kaichi-uchida,Kaichi Uchida,JPN,u120,www.atptour.com/-/media/tennis/kaichi-uchida_headshot_lq.png
2019.01.28,2019,1,28,270,270,4,down,28,159,16,/en/players/scott-griekspoor/gc54/overview,scott-griekspoor,Scott Griekspoor,NED,gc54,www.atptour.com/-/media/tennis/players/head-shot/2018/griekspoor_head_pp18.png
2019.01.28,2019,1,28,271,271,3,down,22,158,16,/en/players/johan-tatlot/tc95/overview,johan-tatlot,Johan Tatlot,FRA,tc95,www.atptour.com/-/media/tennis/players/head-shot/2018/tatlot_head_pp18.png
2019.01.28,2019,1,28,272,272,12,down,25,157,23,/en/players/mathias-bourgue/bk19/overview,mathias-bourgue,Mathias Bourgue,FRA,bk19,www.atptour.com/-/media/tennis/players/head-shot/lq/active/bourgue-m_headshot_lq15.png
2019.01.28,2019,1,28,273,273,,,28,155,18,/en/players/jose-hernandez-fernandez/h896/overview,jose-hernandez-fernandez,Jose Hernandez-Fernandez,DOM,h896,www.atptour.com/-/media/tennis/players/head-shot/2016/hernandez-fernandez_head_pp16.png
2019.01.28,2019,1,28,274,274,4,down,23,155,21,/en/players/mario-vilella-martinez/v824/overview,mario-vilella-martinez,Mario Vilella Martinez,ESP,v824,www.atptour.com/-/media/tennis/players/head-shot/2018/vilella_mario_head_pp18.png
2019.01.28,2019,1,28,275,275,4,down,22,153,18,/en/players/lucas-miedler/mo55/overview,lucas-miedler,Lucas Miedler,AUT,mo55,www.atptour.com/-/media/tennis/players/head-shot/2018/miedler_head_18.png
2019.01.28,2019,1,28,276,276,4,down,22,153,27,/en/players/bernabe-zapata-miralles/z419/overview,bernabe-zapata-miralles,Bernabe Zapata Miralles,ESP,z419,www.atptour.com/-/media/tennis/players/head-shot/lq/active/zapata_bernabe_2017.png
2019.01.28,2019,1,28,277,277,3,down,23,152,28,/en/players/pedro-cachin/cg04/overview,pedro-cachin,Pedro Cachin,ARG,cg04,www.atptour.com/-/media/tennis/players/head-shot/2018/cachin_headshot_18.png
2019.01.28,2019,1,28,278,278,1,down,20,151,22,/en/players/yunseong-chung/ch90/overview,yunseong-chung,Yunseong Chung,KOR,ch90,www.atptour.com/-/media/tennis/players/head-shot/2017/chung_y_head17.png
2019.01.28,2019,1,28,279,279,3,down,20,150,17,/en/players/elliot-benchetrit/bt68/overview,elliot-benchetrit,Elliot Benchetrit,FRA,bt68,www.atptour.com/-/media/tennis/players/head-shot/lr2018/benchetrit_elliot_2018.png
2019.01.28,2019,1,28,280,280,5,up,20,145,25,/en/players/max-purcell/ph71/overview,max-purcell,Max Purcell,AUS,ph71,www.atptour.com/-/media/tennis/players/head-shot/2018/purcell_max_head_pp18.png
2019.01.28,2019,1,28,281,281,,,27,141,25,/en/players/laurynas-grigelis/ga71/overview,laurynas-grigelis,Laurynas Grigelis,LTU,ga71,www.atptour.com/-/media/tennis/players/head-shot/lr2018/grigelis_laurynas_2018.png
2019.01.28,2019,1,28,282,282,6,up,23,140,38,/en/players/goncalo-oliveira/o482/overview,goncalo-oliveira,Goncalo Oliveira,POR,o482,www.atptour.com/-/media/tennis/players/head-shot/lq/active/oliveira_goncalo_lq18.png
2019.01.28,2019,1,28,283,283,,,27,139,28,/en/players/tsung-hua-yang/t982/overview,tsung-hua-yang,Tsung-Hua Yang,TPE,t982,www.atptour.com/-/media/tennis/players/head-shot/lr2017/yang_tsung-hua_2017.png
2019.01.28,2019,1,28,284,284,,,26,138,17,/en/players/federico-coria/ce77/overview,federico-coria,Federico Coria,ARG,ce77,
2019.01.28,2019,1,28,285,285,1,up,29,137,16,/en/players/roberto-marcora/mj01/overview,roberto-marcora,Roberto Marcora,ITA,mj01,www.atptour.com/-/media/tennis/players/head-shot/lq/active/marcora-r_headshot_lq12/marcora_roberto_2016.png
2019.01.28,2019,1,28,286,286,4,down,27,137,20,/en/players/danilo-petrovic/pe02/overview,danilo-petrovic,Danilo Petrovic,SRB,pe02,www.atptour.com/-/media/tennis/players/head-shot/2018/petrovic_danilo_2018.png
2019.01.28,2019,1,28,287,287,36,up,27,137,27,/en/players/roberto-ortega-olmedo/o340/overview,roberto-ortega-olmedo,Roberto Ortega-Olmedo,ESP,o340,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ortega-olmedo_roberto_2017.png
2019.01.28,2019,1,28,288,288,5,up,21,136,15,/en/players/carlos-taberner/te16/overview,carlos-taberner,Carlos Taberner,ESP,te16,www.atptour.com/-/media/tennis/players/head-shot/2018/taberner_head_ao18.png
2019.01.28,2019,1,28,289,289,9,down,22,136,25,/en/players/jan-choinski/ch12/overview,jan-choinski,Jan Choinski,GBR,ch12,www.atptour.com/-/media/tennis/players/head-shot/lq/active/choinski-jan-15.png
2019.01.28,2019,1,28,290,290,1,down,37,133,10,/en/players/jurgen-melzer/m762/overview,jurgen-melzer,Jurgen Melzer,AUT,m762,www.atptour.com/-/media/tennis/players/head-shot/2017/melzerj_headao17.png
2019.01.28,2019,1,28,291,291,1,down,20,133,11,/en/players/jeffrey-john-wolf/w09g/overview,jeffrey-john-wolf,Jeffrey John Wolf,USA,w09g,www.atptour.com/-/media/tennis/players/head-shot/2018/wolf_jeffreyjohn_2018.png
2019.01.28,2019,1,28,292,292,1,down,22,133,11,/en/players/sasi-kumar-mukund/mp13/overview,sasi-kumar-mukund,Sasi Kumar Mukund,IND,mp13,www.atptour.com/-/media/tennis/players/head-shot/lr2017/mukund_sasikumar_2017.png
2019.01.28,2019,1,28,293,293,1,down,21,133,21,/en/players/akira-santillan/sq80/overview,akira-santillan,Akira Santillan,AUS,sq80,www.atptour.com/-/media/tennis/players/head-shot/2018/santillan_head_ao18.png
2019.01.28,2019,1,28,294,294,,,28,124,28,/en/players/tomislav-brkic/be68/overview,tomislav-brkic,Tomislav Brkic,BIH,be68,www.atptour.com/-/media/tennis/players/head-shot/lr2018/brkic_t_headshot_lq18.png
2019.01.28,2019,1,28,295,295,14,up,23,123,18,/en/players/collin-altamirano/ac84/overview,collin-altamirano,Collin Altamirano,USA,ac84,www.atptour.com/-/media/tennis/players/head-shot/2018/altamirano_colin_head_pp18.png
2019.01.28,2019,1,28,296,296,29,down,27,123,21,/en/players/kevin-king/kb14/overview,kevin-king,Kevin King,USA,kb14,www.atptour.com/-/media/tennis/players/head-shot/lr2018/king_kevin_2018.png
2019.01.28,2019,1,28,297,297,1,down,28,120,22,/en/players/alexander-sarkissian/sl07/overview,alexander-sarkissian,Alexander Sarkissian,USA,sl07,www.atptour.com/-/media/tennis/players/head-shot/lq/active/sarkissian-a_headshot_lq.png
2019.01.28,2019,1,28,298,298,1,down,24,119,9,/en/players/mikael-torpegaard/tc12/overview,mikael-torpegaard,Mikael Torpegaard,DEN,tc12,www.atptour.com/-/media/tennis/players/head-shot/lq/active/torpegaard_mikael_2016.png
2019.01.28,2019,1,28,299,299,1,down,29,119,24,/en/players/ante-pavic/pc78/overview,ante-pavic,Ante Pavic,CRO,pc78,www.atptour.com/-/media/tennis/players/head-shot/lq/active/pavic_ante_2017.png
2019.01.28,2019,1,28,300,300,22,down,25,114,23,/en/players/liam-broady/bi23/overview,liam-broady,Liam Broady,GBR,bi23,www.atptour.com/-/media/tennis/players/head-shot/2018/broady_liam_head18.png
2019.01.28,2019,1,28,301,301,,,25,112,14,/en/players/joris-de-loore/da86/overview,joris-de-loore,Joris De Loore,BEL,da86,www.atptour.com/-/media/tennis/players/head-shot/lq/active/de-loore_joris_2017.png
2019.01.28,2019,1,28,302,302,2,down,25,112,17,/en/players/tristan-lamasine/lc11/overview,tristan-lamasine,Tristan Lamasine,FRA,lc11,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lamasine-tristan-16.png
2019.01.28,2019,1,28,303,303,,,26,111,27,/en/players/evan-king/kb37/overview,evan-king,Evan King,USA,kb37,www.atptour.com/-/media/tennis/players/head-shot/2018/king_evan_head_pp18.png
2019.01.28,2019,1,28,304,304,,,20,110,19,/en/players/ulises-blanch/bv27/overview,ulises-blanch,Ulises Blanch,USA,bv27,www.atptour.com/-/media/tennis/players/head-shot/2019/blanch_head_pp19.png
2019.01.28,2019,1,28,305,305,6,down,26,109,23,/en/players/andrea-collarini/cc66/overview,andrea-collarini,Andrea Collarini,ARG,cc66,www.atptour.com/-/media/tennis/players/head-shot/lq/active/collarini_a_headshot_lq17.png
2019.01.28,2019,1,28,306,306,,,31,109,23,/en/players/aldin-setkic/sf41/overview,aldin-setkic,Aldin Setkic,BIH,sf41,www.atptour.com/-/media/tennis/players/head-shot/lq/active/setkic-a_headshot_lq15.png
2019.01.28,2019,1,28,307,307,110,up,27,107,18,/en/players/steven-diez/d916/overview,steven-diez,Steven Diez,CAN,d916,www.atptour.com/-/media/tennis/players/head-shot/lq/active/diez-steven-16.png
2019.01.28,2019,1,28,308,308,1,down,27,106,21,/en/players/martin-cuevas/cc98/overview,martin-cuevas,Martin Cuevas,URU,cc98,www.atptour.com/-/media/tennis/players/head-shot/lq/active/cuevas_martin_2017.png
2019.01.28,2019,1,28,309,309,1,down,19,105,13,/en/players/yibing-wu/wb32/overview,yibing-wu,Yibing Wu,CHN,wb32,www.atptour.com/-/media/tennis/players/head-shot/2018/yibing_head_pp18.png
2019.01.28,2019,1,28,310,310,5,down,38,104,20,/en/players/victor-estrella-burgos/e224/overview,victor-estrella-burgos,Victor Estrella Burgos,DOM,e224,www.atptour.com/-/media/tennis/players/head-shot/2018/estrella_burgos_head_ao18.png
2019.01.28,2019,1,28,311,311,13,up,27,103,13,/en/players/sebastian-fanselow/f664/overview,sebastian-fanselow,Sebastian Fanselow,GER,f664,
2019.01.28,2019,1,28,312,312,,,26,103,19,/en/players/renzo-olivo/o376/overview,renzo-olivo,Renzo Olivo,ARG,o376,www.atptour.com/-/media/tennis/players/head-shot/lq/active/olivo-r_headshot_lq.png
2019.01.28,2019,1,28,313,313,8,up,34,100,3,/en/players/steve-darcis/d632/overview,steve-darcis,Steve Darcis,BEL,d632,www.atptour.com/-/media/tennis/players/head-shot/2016/darcis_head_16.png
2019.01.28,2019,1,28,314,314,1,down,20,98,9,/en/players/mate-valkusz/va70/overview,mate-valkusz,Mate Valkusz,HUN,va70,www.atptour.com/-/media/tennis/players/head-shot/2018/valkusz_mate_head_pp18.png
2019.01.28,2019,1,28,315,315,1,down,23,98,22,/en/players/jelle-sels/so20/overview,jelle-sels,Jelle Sels,NED,so20,www.atptour.com/-/media/tennis/players/head-shot/lq/active/sels_jelle_2016.png
2019.01.28,2019,1,28,316,316,,,28,93,11,/en/players/carlos-gomez-herrera/g985/overview,carlos-gomez-herrera,Carlos Gomez-Herrera,ESP,g985,www.atptour.com/-/media/tennis/gomez-herrera_carlos_headshot_lq.png
2019.01.28,2019,1,28,317,317,,,32,92,17,/en/players/vincent-millot/me31/overview,vincent-millot,Vincent Millot,FRA,me31,www.atptour.com/-/media/tennis/players/head-shot/lq/active/millot-v_headshot_getty13.png
2019.01.28,2019,1,28,318,318,,,26,92,17,/en/players/evan-song/sp05/overview,evan-song,Evan Song,USA,sp05,www.atptour.com/-/media/tennis/players/head-shot/2018/song_evan_2018.png
2019.01.28,2019,1,28,319,319,26,up,20,91,4,/en/players/pavel-kotov/k09f/overview,pavel-kotov,Pavel Kotov,RUS,k09f,
2019.01.28,2019,1,28,320,320,2,up,25,89,19,/en/players/denis-yevseyev/y171/overview,denis-yevseyev,Denis Yevseyev,KAZ,y171,
2019.01.28,2019,1,28,321,321,6,down,27,89,23,/en/players/di-wu/w571/overview,di-wu,Di Wu,CHN,w571,www.atptour.com/-/media/tennis/players/head-shot/lq/active/wu-d_headshot_getty.png
2019.01.28,2019,1,28,322,322,27,down,24,86,20,/en/players/vaclav-safranek/sn77/overview,vaclav-safranek,Vaclav Safranek,CZE,sn77,www.atptour.com/-/media/tennis/players/head-shot/lq/active/safranek_vaclav_2017.png
2019.01.28,2019,1,28,323,323,5,up,27,85,13,/en/players/tak-khunn-wang/w597/overview,tak-khunn-wang,Tak Khunn Wang,FRA,w597,www.atptour.com/-/media/tennis/players/head-shot/2018/wang_takkhunn_2018.png
2019.01.28,2019,1,28,324,324,3,up,26,84,9,/en/players/dragos-dima/da13/overview,dragos-dima,Dragos Dima,ROU,da13,www.atptour.com/-/media/tennis/players/head-shot/lq/active/dima-d_lq16.png
2019.01.28,2019,1,28,325,325,6,up,21,84,12,/en/players/marcelo-tomas-barrios-vera/bs86/overview,marcelo-tomas-barrios-vera,Marcelo Tomas Barrios Vera,CHI,bs86,www.atptour.com/-/media/tennis/players/head-shot/lq/active/barrios-vera_marcelo-tomas_2016.png
2019.01.28,2019,1,28,326,326,6,down,26,84,22,/en/players/ricardo-ojeda-lara/o408/overview,ricardo-ojeda-lara,Ricardo Ojeda Lara,ESP,o408,www.atptour.com/-/media/tennis/players/head-shot/2017/ojeda_head17.png
2019.01.28,2019,1,28,327,327,2,up,23,80,14,/en/players/frederico-ferreira-silva/sn54/overview,frederico-ferreira-silva,Frederico Ferreira Silva,POR,sn54,www.atptour.com/-/media/tennis/players/head-shot/2017/silvaf_headpp17.png
2019.01.28,2019,1,28,328,328,2,up,27,79,15,/en/players/maximilian-neuchrist/n663/overview,maximilian-neuchrist,Maximilian Neuchrist,AUT,n663,www.atptour.com/-/media/tennis/players/head-shot/2018/neuchrist_maximilian_2018.png
2019.01.28,2019,1,28,329,329,4,down,34,78,9,/en/players/frank-dancevic/d499/overview,frank-dancevic,Frank Dancevic,CAN,d499,www.atptour.com/-/media/tennis/players/head-shot/2018/dancevic_head_pp18.png
2019.01.28,2019,1,28,330,330,42,up,27,78,17,/en/players/emilio-gomez/ga36/overview,emilio-gomez,Emilio Gomez,ECU,ga36,www.atptour.com/-/media/tennis/players/gomz-emilio-headshot_lq.png
2019.01.28,2019,1,28,331,331,4,up,21,78,22,/en/players/roman-safiullin/sx50/overview,roman-safiullin,Roman Safiullin,RUS,sx50,www.atptour.com/-/media/tennis/players/head-shot/2018/safiullin_roman_head_pp18.png
2019.01.28,2019,1,28,332,332,,,20,76,9,/en/players/roy-smith/s0dh/overview,roy-smith,Roy Smith,USA,s0dh,www.atptour.com/-/media/tennis/players/head-shot/lq/active/smith_roy_2016.png
2019.01.28,2019,1,28,333,333,,,25,76,12,/en/players/dimitar-kuzmanov/kc33/overview,dimitar-kuzmanov,Dimitar Kuzmanov,BUL,kc33,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kuzmanov-d_headshot_lq.png
2019.01.28,2019,1,28,334,334,,,31,76,17,/en/players/rubin-statham/sf89/overview,rubin-statham,Rubin Statham,NZL,sf89,www.atptour.com/-/media/tennis/players/head-shot/lq/active/statham_j_lq17_headshot.png
2019.01.28,2019,1,28,335,335,16,down,23,76,20,/en/players/bradley-mousley/mn44/overview,bradley-mousley,Bradley Mousley,AUS,mn44,www.atptour.com/-/media/tennis/players/head-shot/2017/mousley_headao17.png
2019.01.28,2019,1,28,336,336,25,down,20,74,15,/en/players/stefan-kozlov/ke64/overview,stefan-kozlov,Stefan Kozlov,USA,ke64,www.atptour.com/-/media/tennis/players/head-shot/2018/koslov_head_ao18.png
2019.01.28,2019,1,28,337,337,11,down,29,72,16,/en/players/alejandro-gonzalez/g892/overview,alejandro-gonzalez,Alejandro Gonzalez,COL,g892,www.atptour.com/-/media/tennis/players/head-shot/lq/active/gonzalez-a_headshot_lq15.png
2019.01.28,2019,1,28,338,338,2,down,21,70,12,/en/players/andrea-pellegrino/ph64/overview,andrea-pellegrino,Andrea Pellegrino,ITA,ph64,www.atptour.com/-/media/tennis/players/head-shot/lq/active/pellegrino_andrea_2016.png
2019.01.28,2019,1,28,339,339,2,down,20,69,8,/en/players/borna-gojo/gh92/overview,borna-gojo,Borna Gojo,CRO,gh92,www.atptour.com/-/media/tennis/players/head-shot/lr2017/borna_gojo_2017.png
2019.01.28,2019,1,28,340,340,2,down,36,69,9,/en/players/david-guez/g753/overview,david-guez,David Guez,FRA,g753,www.atptour.com/-/media/tennis/players/head-shot/lq/active/guez-d_headshot_getty11.png
2019.01.28,2019,1,28,341,341,,,26,69,23,/en/players/carlos-boluda-purkiss/bg72/overview,carlos-boluda-purkiss,Carlos Boluda-Purkiss,ESP,bg72,www.atptour.com/-/media/tennis/players/head-shot/2018/boluda-purkiss_getty18.png
2019.01.28,2019,1,28,342,342,3,down,20,68,13,/en/players/renta-tokuda/td55/overview,renta-tokuda,Renta Tokuda,JPN,td55,www.atptour.com/-/media/tennis/players/head-shot/2018/renta_tokuda_head_pp18.png
2019.01.28,2019,1,28,343,343,3,down,30,67,17,/en/players/miljan-zekic/z246/overview,miljan-zekic,Miljan Zekic,SRB,z246,www.atptour.com/-/media/tennis/players/head-shot/2018/zekic_miljan_2018.png
2019.01.28,2019,1,28,344,344,2,down,21,67,18,/en/players/alexandre-muller/mp20/overview,alexandre-muller,Alexandre Muller,FRA,mp20,www.atptour.com/-/media/tennis/players/head-shot/lq/active/muller_alexandre_2016.png
2019.01.28,2019,1,28,345,345,6,up,23,63,12,/en/players/juan-pablo-varillas/v836/overview,juan-pablo-varillas,Juan Pablo Varillas,PER,v836,www.atptour.com/-/media/tennis/players/head-shot/lq/active/varillasjuanpablo.png
2019.01.28,2019,1,28,346,346,3,down,24,63,15,/en/players/andrew-harris/hb29/overview,andrew-harris,Andrew Harris,AUS,hb29,
2019.01.28,2019,1,28,347,347,3,down,21,63,20,/en/players/yusuke-takahashi/tf58/overview,yusuke-takahashi,Yusuke Takahashi,JPN,tf58,www.atptour.com/-/media/tennis/players/head-shot/2017/takahashi_head17.png
2019.01.28,2019,1,28,348,348,2,down,28,62,17,/en/players/dayne-kelly/ka22/overview,dayne-kelly,Dayne Kelly,AUS,ka22,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kelly_dayne_2017.png
2019.01.28,2019,1,28,349,349,2,down,21,62,19,/en/players/sumit-nagal/n897/overview,sumit-nagal,Sumit Nagal,IND,n897,www.atptour.com/-/media/tennis/players/head-shot/2017/nagal_head17.png
2019.01.28,2019,1,28,350,350,2,down,31,61,6,/en/players/tim-puetz/pc68/overview,tim-puetz,Tim Puetz,GER,pc68,www.atptour.com/-/media/tennis/players/head-shot/compressed/puetz-headshot15.png
2019.01.28,2019,1,28,351,351,2,down,21,60,4,/en/players/alex-molcan/mv14/overview,alex-molcan,Alex Molcan,SVK,mv14,
2019.01.28,2019,1,28,352,352,2,down,31,60,9,/en/players/sergey-betov/bd82/overview,sergey-betov,Sergey Betov,BLR,bd82,www.atptour.com/-/media/tennis/players/head-shot/lq/active/betov-s_headhsot_lq15.png
2019.01.28,2019,1,28,353,353,,,20,59,15,/en/players/blake-ellis/ea27/overview,blake-ellis,Blake Ellis,AUS,ea27,www.atptour.com/-/media/tennis/players/head-shot/lr2018/blake_ellis_2018.png
2019.01.28,2019,1,28,354,354,,,25,59,16,/en/players/michael-redlicki/rc62/overview,michael-redlicki,Michael Redlicki,USA,rc62,www.atptour.com/-/media/tennis/players/head-shot/2018/redlicki_mi_head_pp18.png
2019.01.28,2019,1,28,355,355,,,26,58,13,/en/players/antoine-escoffier/e768/overview,antoine-escoffier,Antoine Escoffier,FRA,e768,www.atptour.com/-/media/tennis/players/head-shot/2018/escoffier_head_pp18.png
2019.01.28,2019,1,28,356,356,,,21,58,14,/en/players/zihao-xia/x015/overview,zihao-xia,Zihao Xia,CHN,x015,
2019.01.28,2019,1,28,357,357,,,24,58,18,/en/players/jared-hiltzik/hb41/overview,jared-hiltzik,Jared Hiltzik,USA,hb41,www.atptour.com/-/media/tennis/players/head-shot/lq/active/hiltzik_jared_2016.png
2019.01.28,2019,1,28,358,358,,,31,57,5,/en/players/franko-skugor/sf76/overview,franko-skugor,Franko Skugor,CRO,sf76,www.atptour.com/-/media/tennis/players/head-shot/lq/active/skugor-f_headshot_getty15.png
2019.01.28,2019,1,28,359,359,,,22,57,10,/en/players/makoto-ochi/o664/overview,makoto-ochi,Makoto Ochi,JPN,o664,www.atptour.com/-/media/tennis/ochi-makoto_headshot_lq.png
2019.01.28,2019,1,28,360,360,4,up,25,57,15,/en/players/luke-saville/sm09/overview,luke-saville,Luke Saville,AUS,sm09,www.atptour.com/-/media/tennis/players/head-shot/lq/active/saville-l_headshot_lq14.png
2019.01.28,2019,1,28,361,361,1,down,22,56,10,/en/players/zhizhen-zhang/z371/overview,zhizhen-zhang,Zhizhen Zhang,CHN,z371,www.atptour.com/-/media/tennis/players/head-shot/2016/zhang-zhizhen_head_pp16.png
2019.01.28,2019,1,28,362,362,1,down,22,56,13,/en/players/marc-andrea-huesler/hh06/overview,marc-andrea-huesler,Marc-Andrea Huesler,SUI,hh06,www.atptour.com/-/media/tennis/players/head-shot/lr2017/huesler_marc-andrea_2017.png
2019.01.28,2019,1,28,363,363,1,down,24,54,4,/en/players/ryan-shane/sq48/overview,ryan-shane,Ryan Shane,USA,sq48,www.atptour.com/-/media/tennis/players/head-shot/2018/shane_ryan_head_pp18.png
