week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id
2019.06.24,2019,6,24,244,244,5,up,21,187,28,/en/players/yunseong-chung/ch90/overview,yunseong-chung,Yunseong Chung,KOR,ch90
2019.06.24,2019,6,24,245,245,13,down,22,187,32,/en/players/zdenek-kolar/kh56/overview,zdenek-kolar,Zdenek Kolar,CZE,kh56
2019.06.24,2019,6,24,246,246,4,down,21,186,13,/en/players/yosuke-watanuki/wb08/overview,yosuke-watanuki,Yosuke Watanuki,JPN,wb08
2019.06.24,2019,6,24,247,247,3,up,33,186,28,/en/players/daniel-gimeno-traver/g676/overview,daniel-gimeno-traver,Daniel Gimeno-Traver,ESP,g676
2019.06.24,2019,6,24,248,248,3,down,31,185,19,/en/players/jurgen-zopp/z254/overview,jurgen-zopp,Jurgen Zopp,EST,z254
2019.06.24,2019,6,24,249,249,27,down,31,184,21,/en/players/saketh-myneni/me64/overview,saketh-myneni,Saketh Myneni,IND,me64
2019.06.24,2019,6,24,250,250,7,up,27,182,30,/en/players/maverick-banes/bh87/overview,maverick-banes,Maverick Banes,AUS,bh87
2019.06.24,2019,6,24,251,251,2,up,24,181,27,/en/players/daniel-masur/mn20/overview,daniel-masur,Daniel Masur,GER,mn20
2019.06.24,2019,6,24,252,252,7,up,31,180,21,/en/players/gleb-sakharov/sj22/overview,gleb-sakharov,Gleb Sakharov,FRA,sj22
2019.06.24,2019,6,24,253,253,2,up,31,178,25,/en/players/matteo-viola/v490/overview,matteo-viola,Matteo Viola,ITA,v490
2019.06.24,2019,6,24,254,254,,,26,176,23,/en/players/tristan-lamasine/lc11/overview,tristan-lamasine,Tristan Lamasine,FRA,lc11
2019.06.24,2019,6,24,255,255,7,down,28,176,27,/en/players/hiroki-moriya/mi01/overview,hiroki-moriya,Hiroki Moriya,JPN,mi01
2019.06.24,2019,6,24,256,256,4,down,23,174,22,/en/players/gianluigi-quinzi/q948/overview,gianluigi-quinzi,Gianluigi Quinzi,ITA,q948
2019.06.24,2019,6,24,257,257,1,up,31,172,21,/en/players/thomaz-bellucci/bd20/overview,thomaz-bellucci,Thomaz Bellucci,BRA,bd20
2019.06.24,2019,6,24,258,258,53,down,30,171,25,/en/players/yuichi-sugita/se73/overview,yuichi-sugita,Yuichi Sugita,JPN,se73
2019.06.24,2019,6,24,259,259,3,down,24,171,41,/en/players/goncalo-oliveira/o482/overview,goncalo-oliveira,Goncalo Oliveira,POR,o482
2019.06.24,2019,6,24,260,260,5,up,25,169,29,/en/players/filip-peliwo/pf65/overview,filip-peliwo,Filip Peliwo,CAN,pf65
2019.06.24,2019,6,24,261,261,1,up,28,168,30,/en/players/uladzimir-ignatik/i236/overview,uladzimir-ignatik,Uladzimir Ignatik,BLR,i236
2019.06.24,2019,6,24,262,262,2,down,23,165,23,/en/players/mario-vilella-martinez/v824/overview,mario-vilella-martinez,Mario Vilella Martinez,ESP,v824
2019.06.24,2019,6,24,263,263,2,down,21,165,27,/en/players/max-purcell/ph71/overview,max-purcell,Max Purcell,AUS,ph71
2019.06.24,2019,6,24,264,264,,,33,162,22,/en/players/tobias-kamke/k839/overview,tobias-kamke,Tobias Kamke,GER,k839
2019.06.24,2019,6,24,265,265,1,up,23,162,31,/en/players/jc-aragone/ab71/overview,jc-aragone,JC Aragone,USA,ab71
2019.06.24,2019,6,24,266,266,1,up,22,161,22,/en/players/joao-menezes/mn70/overview,joao-menezes,Joao Menezes,BRA,mn70
2019.06.24,2019,6,24,267,267,1,up,23,159,24,/en/players/collin-altamirano/ac84/overview,collin-altamirano,Collin Altamirano,USA,ac84
2019.06.24,2019,6,24,268,268,1,up,22,159,23,/en/players/marc-andrea-huesler/hh06/overview,marc-andrea-huesler,Marc-Andrea Huesler,SUI,hh06
2019.06.24,2019,6,24,269,269,2,up,20,156,15,/en/players/j.j.-wolf/w09g/overview,j.j.-wolf,J.J. Wolf,USA,w09g
2019.06.24,2019,6,24,270,270,2,up,20,156,22,/en/players/jurij-rodionov/r09x/overview,jurij-rodionov,Jurij Rodionov,AUT,r09x
2019.06.24,2019,6,24,271,271,7,up,23,155,29,/en/players/cem-ilkel/i306/overview,cem-ilkel,Cem Ilkel,TUR,i306
2019.06.24,2019,6,24,272,272,10,up,20,151,16,/en/players/pavel-kotov/k09f/overview,pavel-kotov,Pavel Kotov,RUS,k09f
2019.06.24,2019,6,24,273,273,2,up,29,147,23,/en/players/jose-hernandez-fernandez/h896/overview,jose-hernandez-fernandez,Jose Hernandez-Fernandez,DOM,h896
2019.06.24,2019,6,24,274,274,4,down,21,143,18,/en/players/gian-marco-moroni/mp83/overview,gian-marco-moroni,Gian Marco Moroni,ITA,mp83
2019.06.24,2019,6,24,275,275,1,up,22,143,23,/en/players/ernesto-escobedo/e873/overview,ernesto-escobedo,Ernesto Escobedo,USA,e873
2019.06.24,2019,6,24,276,276,1,up,21,143,24,/en/players/ulises-blanch/bv27/overview,ulises-blanch,Ulises Blanch,USA,bv27
2019.06.24,2019,6,24,277,277,2,up,27,142,16,/en/players/kevin-krawietz/kb92/overview,kevin-krawietz,Kevin Krawietz,GER,kb92
2019.06.24,2019,6,24,278,278,10,up,23,142,23,/en/players/johan-tatlot/tc95/overview,johan-tatlot,Johan Tatlot,FRA,tc95
2019.06.24,2019,6,24,279,279,2,up,22,141,18,/en/players/sasi-kumar-mukund/mp13/overview,sasi-kumar-mukund,Sasi Kumar Mukund,IND,mp13
2019.06.24,2019,6,24,280,280,,,21,139,20,/en/players/marcelo-tomas-barrios-vera/bs86/overview,marcelo-tomas-barrios-vera,Marcelo Tomas Barrios Vera,CHI,bs86
2019.06.24,2019,6,24,281,281,2,up,28,139,29,/en/players/roberto-ortega-olmedo/o340/overview,roberto-ortega-olmedo,Roberto Ortega-Olmedo,ESP,o340
2019.06.24,2019,6,24,282,282,8,down,32,138,23,/en/players/kenny-de-schepper/d750/overview,kenny-de-schepper,Kenny De Schepper,FRA,d750
2019.06.24,2019,6,24,283,283,10,down,21,134,20,/en/players/tung-lin-wu/w857/overview,tung-lin-wu,Tung-Lin Wu,TPE,w857
2019.06.24,2019,6,24,284,284,1,up,23,130,20,/en/players/jan-choinski/ch12/overview,jan-choinski,Jan Choinski,GBR,ch12
2019.06.24,2019,6,24,285,285,2,up,27,128,22,/en/players/danilo-petrovic/pe02/overview,danilo-petrovic,Danilo Petrovic,SRB,pe02
2019.06.24,2019,6,24,286,286,3,up,35,125,8,/en/players/janko-tipsarevic/t742/overview,janko-tipsarevic,Janko Tipsarevic,SRB,t742
2019.06.24,2019,6,24,287,287,4,up,25,122,28,/en/players/liam-broady/bi23/overview,liam-broady,Liam Broady,GBR,bi23
2019.06.24,2019,6,24,288,288,4,up,21,121,30,/en/players/roman-safiullin/sx50/overview,roman-safiullin,Roman Safiullin,RUS,sx50
2019.06.24,2019,6,24,289,289,4,up,22,120,8,/en/players/jared-donaldson/dc58/overview,jared-donaldson,Jared Donaldson,USA,dc58
2019.06.24,2019,6,24,290,290,4,up,23,120,23,/en/players/benjamin-bonzi/bm95/overview,benjamin-bonzi,Benjamin Bonzi,FRA,bm95
2019.06.24,2019,6,24,291,291,17,up,23,120,19,/en/players/aleksandar-vukic/v832/overview,aleksandar-vukic,Aleksandar Vukic,AUS,v832
2019.06.24,2019,6,24,292,292,5,up,22,119,26,/en/players/alexandre-muller/mp20/overview,alexandre-muller,Alexandre Muller,FRA,mp20
2019.06.24,2019,6,24,293,293,2,up,27,119,23,/en/players/laurynas-grigelis/ga71/overview,laurynas-grigelis,Laurynas Grigelis,LTU,ga71
2019.06.24,2019,6,24,294,294,18,up,27,117,29,/en/players/evan-king/kb37/overview,evan-king,Evan King,USA,kb37
2019.06.24,2019,6,24,295,295,1,up,22,117,34,/en/players/nino-serdarusic/sp80/overview,nino-serdarusic,Nino Serdarusic,CRO,sp80
2019.06.24,2019,6,24,296,296,8,up,28,116,22,/en/players/marcelo-arevalo/a853/overview,marcelo-arevalo,Marcelo Arevalo,ESA,a853
2019.06.24,2019,6,24,297,297,43,up,25,114,27,/en/players/roberto-cid-subervi/cf88/overview,roberto-cid-subervi,Roberto Cid Subervi,DOM,cf88
2019.06.24,2019,6,24,298,298,,,25,113,12,/en/players/ji-sung-nam/n652/overview,ji-sung-nam,Ji Sung Nam,KOR,n652
2019.06.24,2019,6,24,299,299,,,29,112,25,/en/players/tomislav-brkic/be68/overview,tomislav-brkic,Tomislav Brkic,BIH,be68
2019.06.24,2019,6,24,300,300,110,up,20,111,11,/en/players/emil-ruusuvuori/rh24/overview,emil-ruusuvuori,Emil Ruusuvuori,FIN,rh24
2019.06.24,2019,6,24,301,301,1,down,21,111,15,/en/players/carlos-taberner/te16/overview,carlos-taberner,Carlos Taberner,ESP,te16
2019.06.24,2019,6,24,302,302,1,down,19,110,14,/en/players/yibing-wu/wb32/overview,yibing-wu,Yibing Wu,CHN,wb32
2019.06.24,2019,6,24,303,303,1,down,22,110,15,/en/players/zhizhen-zhang/z371/overview,zhizhen-zhang,Zhizhen Zhang,CHN,z371
2019.06.24,2019,6,24,304,304,1,up,26,108,27,/en/players/denis-yevseyev/y171/overview,denis-yevseyev,Denis Yevseyev,KAZ,y171
2019.06.24,2019,6,24,305,305,21,up,27,107,23,/en/players/andrea-collarini/cc66/overview,andrea-collarini,Andrea Collarini,ARG,cc66
2019.06.24,2019,6,24,306,306,,,23,107,29,/en/players/jelle-sels/so20/overview,jelle-sels,Jelle Sels,NED,so20
2019.06.24,2019,6,24,307,307,,,28,106,29,/en/players/tsung-hua-yang/t982/overview,tsung-hua-yang,Tsung-Hua Yang,TPE,t982
2019.06.24,2019,6,24,308,308,1,up,27,105,22,/en/players/tak-khunn-wang/w597/overview,tak-khunn-wang,Tak Khunn Wang,FRA,w597
2019.06.24,2019,6,24,309,309,1,up,38,104,7,/en/players/jurgen-melzer/m762/overview,jurgen-melzer,Jurgen Melzer,AUT,m762
2019.06.24,2019,6,24,310,310,7,down,24,104,18,/en/players/benjamin-hassan/hg94/overview,benjamin-hassan,Benjamin Hassan,GER,hg94
2019.06.24,2019,6,24,311,311,27,down,39,102,19,/en/players/stephane-robert/r612/overview,stephane-robert,Stephane Robert,FRA,r612
2019.06.24,2019,6,24,312,312,1,down,22,102,15,/en/players/alejandro-tabilo/te30/overview,alejandro-tabilo,Alejandro Tabilo,CHI,te30
2019.06.24,2019,6,24,313,313,,,21,101,12,/en/players/borna-gojo/gh92/overview,borna-gojo,Borna Gojo,CRO,gh92
2019.06.24,2019,6,24,314,314,,,25,101,20,/en/players/luke-saville/sm09/overview,luke-saville,Luke Saville,AUS,sm09
2019.06.24,2019,6,24,315,315,5,up,27,100,12,/en/players/sebastian-fanselow/f664/overview,sebastian-fanselow,Sebastian Fanselow,GER,f664
2019.06.24,2019,6,24,316,316,11,up,24,99,12,/en/players/frederico-ferreira-silva/sn54/overview,frederico-ferreira-silva,Frederico Ferreira Silva,POR,sn54
2019.06.24,2019,6,24,317,317,1,down,22,99,18,/en/players/maxime-cressy/c0bc/overview,maxime-cressy,Maxime Cressy,USA,c0bc
2019.06.24,2019,6,24,318,318,,,20,97,11,/en/players/mate-valkusz/va70/overview,mate-valkusz,Mate Valkusz,HUN,va70
2019.06.24,2019,6,24,319,319,,,30,97,14,/en/players/gonzalo-escobar/e661/overview,gonzalo-escobar,Gonzalo Escobar,ECU,e661
2019.06.24,2019,6,24,320,320,4,up,25,96,16,/en/players/dimitar-kuzmanov/kc33/overview,dimitar-kuzmanov,Dimitar Kuzmanov,BUL,kc33
2019.06.24,2019,6,24,321,321,31,down,26,96,23,/en/players/guilherme-clezar/cc32/overview,guilherme-clezar,Guilherme Clezar,BRA,cc32
2019.06.24,2019,6,24,322,322,,,24,94,14,/en/players/matias-franco-descotte/db93/overview,matias-franco-descotte,Matias Franco Descotte,ARG,db93
2019.06.24,2019,6,24,323,323,2,down,25,94,20,/en/players/michael-redlicki/rc62/overview,michael-redlicki,Michael Redlicki,USA,rc62
2019.06.24,2019,6,24,324,324,1,down,25,93,12,/en/players/christian-harrison/hb05/overview,christian-harrison,Christian Harrison,USA,hb05
2019.06.24,2019,6,24,325,325,,,20,92,17,/en/players/roy-smith/s0dh/overview,roy-smith,Roy Smith,USA,s0dh
2019.06.24,2019,6,24,326,326,11,down,28,91,11,/en/players/gerald-melzer/mi43/overview,gerald-melzer,Gerald Melzer,AUT,mi43
2019.06.24,2019,6,24,327,327,1,up,26,90,5,/en/players/joris-de-loore/da86/overview,joris-de-loore,Joris De Loore,BEL,da86
2019.06.24,2019,6,24,328,328,1,up,27,90,13,/en/players/dragos-dima/da13/overview,dragos-dima,Dragos Dima,ROU,da13
2019.06.24,2019,6,24,329,329,4,up,27,90,17,/en/players/martin-cuevas/cc98/overview,martin-cuevas,Martin Cuevas,URU,cc98
2019.06.24,2019,6,24,330,330,13,down,24,90,20,/en/players/adam-pavlasek/pg32/overview,adam-pavlasek,Adam Pavlasek,CZE,pg32
2019.06.24,2019,6,24,331,331,1,down,21,86,12,/en/players/alex-molcan/mv14/overview,alex-molcan,Alex Molcan,SVK,mv14
2019.06.24,2019,6,24,332,332,69,down,28,85,19,/en/players/scott-griekspoor/gc54/overview,scott-griekspoor,Scott Griekspoor,NED,gc54
2019.06.24,2019,6,24,333,333,2,down,27,85,24,/en/players/evan-song/sp05/overview,evan-song,Evan Song,USA,sp05
2019.06.24,2019,6,24,334,334,2,up,24,84,17,/en/players/baptiste-crepatte/cm79/overview,baptiste-crepatte,Baptiste Crepatte,FRA,cm79
2019.06.24,2019,6,24,335,335,49,down,36,83,7,/en/players/gilles-muller/ma30/overview,gilles-muller,Gilles Muller,LUX,ma30
2019.06.24,2019,6,24,336,336,3,up,24,82,13,/en/players/andrea-vavassori/va08/overview,andrea-vavassori,Andrea Vavassori,ITA,va08
2019.06.24,2019,6,24,337,337,11,up,26,82,19,/en/players/oriol-roca-batalla/rb60/overview,oriol-roca-batalla,Oriol Roca Batalla,ESP,rb60
2019.06.24,2019,6,24,338,338,4,down,28,80,23,/en/players/gastao-elias/e698/overview,gastao-elias,Gastao Elias,POR,e698
2019.06.24,2019,6,24,339,339,4,down,28,80,9,/en/players/hugo-nys/n670/overview,hugo-nys,Hugo Nys,MON,n670
2019.06.24,2019,6,24,340,340,30,up,26,78,16,/en/players/julian-lenz/lb51/overview,julian-lenz,Julian Lenz,GER,lb51
2019.06.24,2019,6,24,341,341,4,down,27,77,18,/en/players/renzo-olivo/o376/overview,renzo-olivo,Renzo Olivo,ARG,o376
2019.06.24,2019,6,24,342,342,4,down,25,76,15,/en/players/ryan-shane/sq48/overview,ryan-shane,Ryan Shane,USA,sq48
2019.06.24,2019,6,24,343,343,4,up,25,74,14,/en/players/aslan-karatsev/kc56/overview,aslan-karatsev,Aslan Karatsev,RUS,kc56
2019.06.24,2019,6,24,344,344,12,down,31,73,18,/en/players/aldin-setkic/sf41/overview,aldin-setkic,Aldin Setkic,BIH,sf41
2019.06.24,2019,6,24,345,345,4,down,29,73,18,/en/players/alexander-sarkissian/sl07/overview,alexander-sarkissian,Alexander Sarkissian,USA,sl07
2019.06.24,2019,6,24,346,346,1,down,23,73,22,/en/players/juan-pablo-varillas/v836/overview,juan-pablo-varillas,Juan Pablo Varillas,PER,v836
2019.06.24,2019,6,24,347,347,2,up,27,73,24,/en/players/di-wu/w571/overview,di-wu,Di Wu,CHN,w571
2019.06.24,2019,6,24,348,348,6,down,33,72,12,/en/players/vincent-millot/me31/overview,vincent-millot,Vincent Millot,FRA,me31
2019.06.24,2019,6,24,349,349,6,down,24,72,14,/en/players/calvin-hemery-/hb48/overview,calvin-hemery-,Calvin Hemery,FRA,hb48
2019.06.24,2019,6,24,350,350,,,25,72,21,/en/players/vaclav-safranek/sn77/overview,vaclav-safranek,Vaclav Safranek,CZE,sn77
2019.06.24,2019,6,24,351,351,7,down,24,71,13,/en/players/matteo-donati/da67/overview,matteo-donati,Matteo Donati,ITA,da67
2019.06.24,2019,6,24,352,352,6,down,30,70,20,/en/players/ante-pavic/pc78/overview,ante-pavic,Ante Pavic,CRO,pc78
2019.06.24,2019,6,24,353,353,3,up,22,68,17,/en/players/andrea-pellegrino/ph64/overview,andrea-pellegrino,Andrea Pellegrino,ITA,ph64
2019.06.24,2019,6,24,354,354,1,up,29,66,18,/en/players/brydan-klein/k964/overview,brydan-klein,Brydan Klein,GBR,k964
2019.06.24,2019,6,24,355,355,4,down,28,65,21,/en/players/alessandro-bega/bf98/overview,alessandro-bega,Alessandro Bega,ITA,bf98
2019.06.24,2019,6,24,356,356,1,up,23,64,19,/en/players/manuel-guinard/gh33/overview,manuel-guinard,Manuel Guinard,FRA,gh33
2019.06.24,2019,6,24,357,357,5,up,22,64,30,/en/players/raul-brancaccio/bv24/overview,raul-brancaccio,Raul Brancaccio,ITA,bv24
2019.06.24,2019,6,24,358,358,6,down,22,61,7,/en/players/dmitry-popko/pg20/overview,dmitry-popko,Dmitry Popko,KAZ,pg20
2019.06.24,2019,6,24,359,359,6,down,22,61,16,/en/players/viktor-durasovic/dc76/overview,viktor-durasovic,Viktor Durasovic,NOR,dc76
2019.06.24,2019,6,24,360,360,6,down,19,61,17,/en/players/thiago-seyboth-wild/sx91/overview,thiago-seyboth-wild,Thiago Seyboth Wild,BRA,sx91
2019.06.24,2019,6,24,361,361,3,down,34,60,3,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,Horacio Zeballos,ARG,z184
2019.06.24,2019,6,24,362,362,2,down,22,58,18,/en/players/zihao-xia/x015/overview,zihao-xia,Zihao Xia,CHN,x015
2019.06.24,2019,6,24,363,363,4,down,23,57,15,/en/players/johannes-haerteis/hb31/overview,johannes-haerteis,Johannes Haerteis,GER,hb31
2019.06.24,2019,6,24,364,364,3,down,19,57,16,/en/players/zsombor-piros/p09o/overview,zsombor-piros,Zsombor Piros,HUN,p09o
2019.06.24,2019,6,24,365,365,3,up,22,57,21,/en/players/ivan-gakhov/ge28/overview,ivan-gakhov,Ivan Gakhov,RUS,ge28
2019.06.24,2019,6,24,366,366,2,down,26,54,11,/en/players/facundo-mena/mj98/overview,facundo-mena,Facundo Mena,ARG,mj98
2019.06.24,2019,6,24,367,367,1,down,30,54,18,/en/players/yan-bai/be69/overview,yan-bai,Yan Bai,CHN,be69
2019.06.24,2019,6,24,368,368,3,down,21,53,19,/en/players/renta-tokuda/td55/overview,renta-tokuda,Renta Tokuda,JPN,td55
2019.06.24,2019,6,24,369,369,10,up,24,52,21,/en/players/jacob-grills/ge73/overview,jacob-grills,Jacob Grills,AUS,ge73
2019.06.24,2019,6,24,370,370,3,down,28,50,13,/en/players/dayne-kelly/ka22/overview,dayne-kelly,Dayne Kelly,AUS,ka22
2019.06.24,2019,6,24,371,371,8,down,28,50,13,/en/players/jan-satral/sk67/overview,jan-satral,Jan Satral,CZE,sk67
2019.06.24,2019,6,24,372,372,3,up,23,49,19,/en/players/arthur-rinderknech/rc91/overview,arthur-rinderknech,Arthur Rinderknech,FRA,rc91
2019.06.24,2019,6,24,373,373,1,down,28,49,26,/en/players/sadio-doumbia/d917/overview,sadio-doumbia,Sadio Doumbia,FRA,d917
2019.06.24,2019,6,24,374,374,1,down,32,48,11,/en/players/rubin-statham/sf89/overview,rubin-statham,Rubin Statham,NZL,sf89
2019.06.24,2019,6,24,375,375,2,up,25,48,14,/en/players/pedro-sakamoto/sl94/overview,pedro-sakamoto,Pedro Sakamoto,BRA,sl94
2019.06.24,2019,6,24,376,376,2,down,23,48,18,/en/players/makoto-ochi/o664/overview,makoto-ochi,Makoto Ochi,JPN,o664
2019.06.24,2019,6,24,377,377,8,down,25,47,26,/en/players/riccardo-bonadio/bi47/overview,riccardo-bonadio,Riccardo Bonadio,ITA,bi47
2019.06.24,2019,6,24,378,378,7,up,31,46,21,/en/players/peter-torebko/t911/overview,peter-torebko,Peter Torebko,GER,t911
2019.06.24,2019,6,24,379,379,53,up,20,45,16,/en/players/khumoyun-sultanov/sr81/overview,khumoyun-sultanov,Khumoyun Sultanov,UZB,sr81
2019.06.24,2019,6,24,380,380,12,up,27,45,16,/en/players/sekou-bangoura/bh02/overview,sekou-bangoura,Sekou Bangoura,USA,bh02
2019.06.24,2019,6,24,381,381,3,down,30,45,17,/en/players/alejandro-gonzalez/g892/overview,alejandro-gonzalez,Alejandro Gonzalez,COL,g892
2019.06.24,2019,6,24,382,382,7,up,18,44,17,/en/players/sebastian-korda/k0ah/overview,sebastian-korda,Sebastian Korda,USA,k0ah
2019.06.24,2019,6,24,383,383,3,down,26,44,25,/en/players/carlos-boluda-purkiss/bg72/overview,carlos-boluda-purkiss,Carlos Boluda-Purkiss,ESP,bg72
2019.06.24,2019,6,24,384,384,3,down,31,43,10,/en/players/illya-marchenko/me89/overview,illya-marchenko,Illya Marchenko,UKR,me89
2019.06.24,2019,6,24,385,385,3,down,38,43,13,/en/players/victor-estrella-burgos/e224/overview,victor-estrella-burgos,Victor Estrella Burgos,DOM,e224
2019.06.24,2019,6,24,386,386,3,down,24,43,15,/en/players/jared-hiltzik/hb41/overview,jared-hiltzik,Jared Hiltzik,USA,hb41
2019.06.24,2019,6,24,387,387,3,down,23,43,20,/en/players/martin-redlicki/rc93/overview,martin-redlicki,Martin Redlicki,USA,rc93
2019.06.24,2019,6,24,388,388,2,down,20,42,9,/en/players/alexis-galarneau/gk06/overview,alexis-galarneau,Alexis Galarneau,CAN,gk06
2019.06.24,2019,6,24,389,389,36,up,20,42,12,/en/players/jacopo-berrettini/bu10/overview,jacopo-berrettini,Jacopo Berrettini,ITA,bu10
2019.06.24,2019,6,24,390,390,3,down,28,42,13,/en/players/tom-jomby/j439/overview,tom-jomby,Tom Jomby,FRA,j439
2019.06.24,2019,6,24,391,391,3,down,25,42,13,/en/players/dennis-novikov/n674/overview,dennis-novikov,Dennis Novikov,USA,n674
2019.06.24,2019,6,24,392,392,4,up,28,41,11,/en/players/sandro-ehrat/e780/overview,sandro-ehrat,Sandro Ehrat,SUI,e780
2019.06.24,2019,6,24,393,393,9,up,20,41,13,/en/players/geoffrey-blancaneaux/bu54/overview,geoffrey-blancaneaux,Geoffrey Blancaneaux,FRA,bu54
2019.06.24,2019,6,24,394,394,4,down,21,41,21,/en/players/yusuke-takahashi/tf58/overview,yusuke-takahashi,Yusuke Takahashi,JPN,tf58
2019.06.24,2019,6,24,395,395,19,down,34,40,2,/en/players/frank-dancevic/d499/overview,frank-dancevic,Frank Dancevic,CAN,d499
2019.06.24,2019,6,24,396,396,25,down,28,40,23,/en/players/kevin-king/kb14/overview,kevin-king,Kevin King,USA,kb14
2019.06.24,2019,6,24,397,397,4,down,20,40,28,/en/players/javier-barranco-cosano/bv25/overview,javier-barranco-cosano,Javier Barranco Cosano,ESP,bv25
2019.06.24,2019,6,24,398,398,4,down,31,39,4,/en/players/franko-skugor/sf76/overview,franko-skugor,Franko Skugor,CRO,sf76
2019.06.24,2019,6,24,399,399,126,up,17,39,9,/en/players/giulio-zeppieri/z0a1/overview,giulio-zeppieri,Giulio Zeppieri,ITA,z0a1
2019.06.24,2019,6,24,400,400,,,25,38,12,/en/players/andres-artunedo-martinavarro/ab17/overview,andres-artunedo-martinavarro,Andres Artunedo Martinavarro,ESP,ab17
2019.06.24,2019,6,24,401,401,4,down,30,36,14,/en/players/miljan-zekic/z246/overview,miljan-zekic,Miljan Zekic,SRB,z246
2019.06.24,2019,6,24,402,402,15,up,22,36,15,/en/players/edan-leshem/ld26/overview,edan-leshem,Edan Leshem,ISR,ld26
2019.06.24,2019,6,24,403,403,5,down,19,36,16,/en/players/alen-avidzba/a0ao/overview,alen-avidzba,Alen Avidzba,RUS,a0ao
2019.06.24,2019,6,24,404,404,1,up,34,36,16,/en/players/teymuraz-gabashvili/g681/overview,teymuraz-gabashvili,Teymuraz Gabashvili,RUS,g681
2019.06.24,2019,6,24,405,405,6,down,21,36,16,/en/players/stefan-kozlov/ke64/overview,stefan-kozlov,Stefan Kozlov,USA,ke64
2019.06.24,2019,6,24,406,406,5,down,25,35,17,/en/players/arjun-kadhe/kd43/overview,arjun-kadhe,Arjun Kadhe,IND,kd43
2019.06.24,2019,6,24,407,407,12,down,27,34,12,/en/players/maximilian-neuchrist/n663/overview,maximilian-neuchrist,Maximilian Neuchrist,AUT,n663
2019.06.24,2019,6,24,408,408,5,down,28,34,16,/en/players/karim-mohamed-maamoun-/mj70/overview,karim-mohamed-maamoun-,Karim-Mohamed Maamoun,EGY,mj70
2019.06.24,2019,6,24,409,409,5,down,29,33,12,/en/players/carlos-gomez-herrera/g985/overview,carlos-gomez-herrera,Carlos Gomez-Herrera,ESP,g985
2019.06.24,2019,6,24,410,410,4,down,20,33,18,/en/players/blake-ellis/ea27/overview,blake-ellis,Blake Ellis,AUS,ea27
2019.06.24,2019,6,24,411,411,4,down,23,32,11,/en/players/harry-bourchier/bj05/overview,harry-bourchier,Harry Bourchier,AUS,bj05
2019.06.24,2019,6,24,412,412,4,down,18,32,22,/en/players/antoine-cornut-chauvinc/c0az/overview,antoine-cornut-chauvinc,Antoine Cornut-Chauvinc,FRA,c0az
2019.06.24,2019,6,24,413,413,4,down,21,31,6,/en/players/youssef-hossam/hd67/overview,youssef-hossam,Youssef Hossam,EGY,hd67
2019.06.24,2019,6,24,414,414,7,up,25,31,14,/en/players/andrea-basso/bh80/overview,andrea-basso,Andrea Basso,ITA,bh80
2019.06.24,2019,6,24,415,415,4,down,22,31,16,/en/players/nam-hoang-ly/ld22/overview,nam-hoang-ly,Nam Hoang Ly,VIE,ld22
2019.06.24,2019,6,24,416,416,15,up,22,30,13,/en/players/ben-patael/fb18/overview,ben-patael,Ben Patael,ISR,fb18
2019.06.24,2019,6,24,417,417,4,down,22,30,15,/en/players/corentin-denolly/df92/overview,corentin-denolly,Corentin Denolly,FRA,df92
2019.06.24,2019,6,24,418,418,4,down,23,30,27,/en/players/gijs-brouwer/bo10/overview,gijs-brouwer,Gijs Brouwer,NED,bo10
2019.06.24,2019,6,24,419,419,4,down,21,29,10,/en/players/rigele-te/tg30/overview,rigele-te,Rigele Te,CHN,tg30
2019.06.24,2019,6,24,420,420,4,down,31,29,13,/en/players/joao-souza/sg64/overview,joao-souza,Joao Souza,BRA,sg64
2019.06.24,2019,6,24,421,421,3,down,26,29,14,/en/players/gregoire-jacq/j557/overview,gregoire-jacq,Gregoire Jacq,FRA,j557
2019.06.24,2019,6,24,422,422,11,up,26,29,19,/en/players/ricardo-ojeda-lara/o408/overview,ricardo-ojeda-lara,Ricardo Ojeda Lara,ESP,o408
2019.06.24,2019,6,24,423,423,14,up,29,28,11,/en/players/jeremy-jahn/j400/overview,jeremy-jahn,Jeremy Jahn,GER,j400
2019.06.24,2019,6,24,424,424,5,down,21,28,12,/en/players/julian-ocleppo/o507/overview,julian-ocleppo,Julian Ocleppo,ITA,o507
2019.06.24,2019,6,24,425,425,5,down,23,28,13,/en/players/bradley-mousley/mn44/overview,bradley-mousley,Bradley Mousley,AUS,mn44
2019.06.24,2019,6,24,426,426,4,down,23,28,16,/en/players/hugo-grenier/gf95/overview,hugo-grenier,Hugo Grenier,FRA,gf95
2019.06.24,2019,6,24,427,427,4,down,19,28,17,/en/players/francesco-forti/f0a4/overview,francesco-forti,Francesco Forti,ITA,f0a4
2019.06.24,2019,6,24,428,428,4,down,27,28,20,/en/players/antoine-escoffier/e768/overview,antoine-escoffier,Antoine Escoffier,FRA,e768
2019.06.24,2019,6,24,429T,429,3,down,17,27,17,/en/players/chun-hsin-tseng/t0ap/overview,chun-hsin-tseng,Chun-hsin Tseng,TPE,t0ap
