week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id
2019.01.07,2019,1,7,31,31,1,down,34,1210,28,/en/players/gilles-simon/sd32/overview,gilles-simon,Gilles Simon,FRA,sd32
2019.01.07,2019,1,7,32,32,3,down,32,1195,23,/en/players/gael-monfils/mc65/overview,gael-monfils,Gael Monfils,FRA,mc65
2019.01.07,2019,1,7,33,33,,,29,1190,24,/en/players/steve-johnson/j386/overview,steve-johnson,Steve Johnson,USA,j386
2019.01.07,2019,1,7,34,34,,,35,1125,24,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,Philipp Kohlschreiber,GER,k435
2019.01.07,2019,1,7,35,35,1,up,26,1122,27,/en/players/marton-fucsovics/f724/overview,marton-fucsovics,Marton Fucsovics,HUN,f724
2019.01.07,2019,1,7,36,36,4,up,31,1120,26,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,Jeremy Chardy,FRA,ca12
2019.01.07,2019,1,7,37,37,,,34,1100,24,/en/players/andreas-seppi/sa93/overview,andreas-seppi,Andreas Seppi,ITA,sa93
2019.01.07,2019,1,7,38,38,,,29,1083,23,/en/players/john-millman/mh30/overview,john-millman,John Millman,AUS,mh30
2019.01.07,2019,1,7,39,39,,,20,1080,24,/en/players/frances-tiafoe/td51/overview,frances-tiafoe,Frances Tiafoe,USA,td51
2019.01.07,2019,1,7,40,40,1,up,29,1050,20,/en/players/martin-klizan/k966/overview,martin-klizan,Martin Klizan,SVK,k966
2019.01.07,2019,1,7,41,41,1,up,30,1045,30,/en/players/adrian-mannarino/me82/overview,adrian-mannarino,Adrian Mannarino,FRA,me82
2019.01.07,2019,1,7,42,42,3,up,34,1042,30,/en/players/malek-jaziri/j267/overview,malek-jaziri,Malek Jaziri,TUN,j267
2019.01.07,2019,1,7,43,43,,,23,1022,22,/en/players/nicolas-jarry/j551/overview,nicolas-jarry,Nicolas Jarry,CHI,j551
2019.01.07,2019,1,7,44,44,,,29,1017,29,/en/players/joao-sousa/sh90/overview,joao-sousa,Joao Sousa,POR,sh90
2019.01.07,2019,1,7,45,45,3,up,28,1010,26,/en/players/dusan-lajovic/l987/overview,dusan-lajovic,Dusan Lajovic,SRB,l987
2019.01.07,2019,1,7,46,46,1,up,26,985,31,/en/players/damir-dzumhur/d923/overview,damir-dzumhur,Damir Dzumhur,BIH,d923
2019.01.07,2019,1,7,47,47,1,down,31,981,26,/en/players/matthew-ebden/e690/overview,matthew-ebden,Matthew Ebden,AUS,e690
2019.01.07,2019,1,7,48,48,3,up,31,955,23,/en/players/sam-querrey/q927/overview,sam-querrey,Sam Querrey,USA,q927
2019.01.07,2019,1,7,49,49,1,up,31,940,28,/en/players/robin-haase/h756/overview,robin-haase,Robin Haase,NED,h756
2019.01.07,2019,1,7,50,50,1,down,21,933,26,/en/players/taylor-fritz/fb98/overview,taylor-fritz,Taylor Fritz,USA,fb98
2019.01.07,2019,1,7,51,51,16,down,23,920,21,/en/players/nick-kyrgios/ke17/overview,nick-kyrgios,Nick Kyrgios,AUS,ke17
2019.01.07,2019,1,7,52,52,2,up,22,916,24,/en/players/matteo-berrettini/bk40/overview,matteo-berrettini,Matteo Berrettini,ITA,bk40
2019.01.07,2019,1,7,53,53,2,up,27,903,25,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,Pierre-Hugues Herbert,FRA,h996
2019.01.07,2019,1,7,54,54,2,up,31,895,25,/en/players/leonardo-mayer/md56/overview,leonardo-mayer,Leonardo Mayer,ARG,md56
2019.01.07,2019,1,7,55,55,3,down,29,890,29,/en/players/benoit-paire/pd31/overview,benoit-paire,Benoit Paire,FRA,pd31
2019.01.07,2019,1,7,56,56,3,down,31,890,23,/en/players/mikhail-kukushkin/k926/overview,mikhail-kukushkin,Mikhail Kukushkin,KAZ,k926
2019.01.07,2019,1,7,57,57,14,up,33,865,16,/en/players/tomas-berdych/ba47/overview,tomas-berdych,Tomas Berdych,CZE,ba47
2019.01.07,2019,1,7,58,58,1,down,28,855,25,/en/players/jan-lennard-struff/sl28/overview,jan-lennard-struff,Jan-Lennard Struff,GER,sl28
2019.01.07,2019,1,7,59,59,7,up,33,830,18,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,Stan Wawrinka,SUI,w367
2019.01.07,2019,1,7,60,60,1,down,29,830,25,/en/players/peter-gojowczyk/g967/overview,peter-gojowczyk,Peter Gojowczyk,GER,g967
2019.01.07,2019,1,7,61,61,1,down,28,823,23,/en/players/marius-copil/ca99/overview,marius-copil,Marius Copil,ROU,ca99
2019.01.07,2019,1,7,62,62,1,up,26,818,28,/en/players/denis-kudla/kb09/overview,denis-kudla,Denis Kudla,USA,kb09
2019.01.07,2019,1,7,63,63,2,down,27,814,23,/en/players/tennys-sandgren/sl08/overview,tennys-sandgren,Tennys Sandgren,USA,sl08
2019.01.07,2019,1,7,64,64,,,37,795,20,/en/players/feliciano-lopez/l397/overview,feliciano-lopez,Feliciano Lopez,ESP,l397
2019.01.07,2019,1,7,65,65,,,30,790,29,/en/players/albert-ramos-vinolas/r772/overview,albert-ramos-vinolas,Albert Ramos-Vinolas,ESP,r772
2019.01.07,2019,1,7,66,66,8,down,28,790,25,/en/players/guido-pella/pc11/overview,guido-pella,Guido Pella,ARG,pc11
2019.01.07,2019,1,7,67,67,,,29,760,21,/en/players/aljaz-bedene/bh09/overview,aljaz-bedene,Aljaz Bedene,SLO,bh09
2019.01.07,2019,1,7,68,68,1,up,31,746,30,/en/players/mischa-zverev/z168/overview,mischa-zverev,Mischa Zverev,GER,z168
2019.01.07,2019,1,7,69,69,31,up,39,739,24,/en/players/ivo-karlovic/k336/overview,ivo-karlovic,Ivo Karlovic,CRO,k336
2019.01.07,2019,1,7,70,70,4,up,23,732,27,/en/players/maximilian-marterer/mn13/overview,maximilian-marterer,Maximilian Marterer,GER,mn13
2019.01.07,2019,1,7,71,71,1,down,28,716,26,/en/players/vasek-pospisil/pd07/overview,vasek-pospisil,Vasek Pospisil,CAN,pd07
2019.01.07,2019,1,7,72,72,,,24,715,30,/en/players/jordan-thompson/tc61/overview,jordan-thompson,Jordan Thompson,AUS,tc61
2019.01.07,2019,1,7,73,73,,,25,714,29,/en/players/roberto-carballes-baena/cf59/overview,roberto-carballes-baena,Roberto Carballes Baena,ESP,cf59
2019.01.07,2019,1,7,74,74,7,up,21,702,29,/en/players/jaume-munar/mu94/overview,jaume-munar,Jaume Munar,ESP,mu94
2019.01.07,2019,1,7,75,75,,,23,701,23,/en/players/yoshihito-nishioka/n732/overview,yoshihito-nishioka,Yoshihito Nishioka,JPN,n732
2019.01.07,2019,1,7,76,76,,,28,699,23,/en/players/bradley-klahn/ka98/overview,bradley-klahn,Bradley Klahn,USA,ka98
2019.01.07,2019,1,7,77,77,3,up,28,696,24,/en/players/federico-delbonis/d874/overview,federico-delbonis,Federico Delbonis,ARG,d874
2019.01.07,2019,1,7,78,78,1,down,25,691,25,/en/players/taro-daniel/da81/overview,taro-daniel,Taro Daniel,JPN,da81
2019.01.07,2019,1,7,79,79,1,down,23,688,24,/en/players/mackenzie-mcdonald/mk66/overview,mackenzie-mcdonald,Mackenzie McDonald,USA,mk66
2019.01.07,2019,1,7,80,80,1,down,27,682,24,/en/players/guido-andreozzi/a887/overview,guido-andreozzi,Guido Andreozzi,ARG,a887
2019.01.07,2019,1,7,81,81,19,down,26,660,21,/en/players/ryan-harrison/h940/overview,ryan-harrison,Ryan Harrison,USA,h940
2019.01.07,2019,1,7,82,82,,,32,658,21,/en/players/pablo-andujar/a596/overview,pablo-andujar,Pablo Andujar,ESP,a596
2019.01.07,2019,1,7,83,83,12,up,30,657,16,/en/players/ernests-gulbis/g858/overview,ernests-gulbis,Ernests Gulbis,LAT,g858
2019.01.07,2019,1,7,84,84,16,down,21,655,24,/en/players/andrey-rublev/re44/overview,andrey-rublev,Andrey Rublev,RUS,re44
2019.01.07,2019,1,7,85,85,2,down,26,655,13,/en/players/bernard-tomic/ta46/overview,bernard-tomic,Bernard Tomic,AUS,ta46
2019.01.07,2019,1,7,86,86,2,down,22,650,23,/en/players/christian-garin/gd64/overview,christian-garin,Christian Garin,CHI,gd64
2019.01.07,2019,1,7,87,87,2,up,25,649,24,/en/players/jiri-vesely/v708/overview,jiri-vesely,Jiri Vesely,CZE,v708
2019.01.07,2019,1,7,88,88,2,down,21,635,24,/en/players/hubert-hurkacz/hb71/overview,hubert-hurkacz,Hubert Hurkacz,POL,hb71
2019.01.07,2019,1,7,89,89,4,down,26,632,17,/en/players/jozef-kovalik/kc04/overview,jozef-kovalik,Jozef Kovalik,SVK,kc04
2019.01.07,2019,1,7,90,90,2,down,33,630,23,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,Pablo Cuevas,URU,c882
2019.01.07,2019,1,7,91,91,2,up,23,621,25,/en/players/laslo-djere/db63/overview,laslo-djere,Laslo Djere,SRB,db63
2019.01.07,2019,1,7,92,92,2,up,26,620,20,/en/players/filip-krajinovic/kb05/overview,filip-krajinovic,Filip Krajinovic,SRB,kb05
2019.01.07,2019,1,7,93,93,3,down,23,616,21,/en/players/cameron-norrie/n771/overview,cameron-norrie,Cameron Norrie,GBR,n771
2019.01.07,2019,1,7,94,94,3,down,24,610,21,/en/players/ilya-ivashka/i305/overview,ilya-ivashka,Ilya Ivashka,BLR,i305
2019.01.07,2019,1,7,95,95,2,up,28,599,26,/en/players/evgeny-donskoy/d864/overview,evgeny-donskoy,Evgeny Donskoy,RUS,d864
2019.01.07,2019,1,7,96,96,2,up,29,592,34,/en/players/radu-albot/a829/overview,radu-albot,Radu Albot,MDA,a829
2019.01.07,2019,1,7,97,97,10,down,27,585,25,/en/players/mirza-basic/be67/overview,mirza-basic,Mirza Basic,BIH,be67
2019.01.07,2019,1,7,98,98,4,up,20,584,28,/en/players/ugo-humbert/hh26/overview,ugo-humbert,Ugo Humbert,FRA,hh26
2019.01.07,2019,1,7,99,99,7,down,32,577,24,/en/players/denis-istomin/i165/overview,denis-istomin,Denis Istomin,UZB,i165
2019.01.07,2019,1,7,100,100,1,up,29,573,24,/en/players/thomas-fabbiano/f586/overview,thomas-fabbiano,Thomas Fabbiano,ITA,f586
2019.01.07,2019,1,7,101,101,4,up,35,565,29,/en/players/guillermo-garcia-lopez/g476/overview,guillermo-garcia-lopez,Guillermo Garcia-Lopez,ESP,g476
2019.01.07,2019,1,7,102,102,3,down,21,561,17,/en/players/reilly-opelka/o522/overview,reilly-opelka,Reilly Opelka,USA,o522
2019.01.07,2019,1,7,103,103,1,up,30,550,28,/en/players/pedro-sousa/s483/overview,pedro-sousa,Pedro Sousa,POR,s483
2019.01.07,2019,1,7,104,104,3,up,23,549,24,/en/players/lorenzo-sonego/su87/overview,lorenzo-sonego,Lorenzo Sonego,ITA,su87
2019.01.07,2019,1,7,105,105,1,up,26,540,21,/en/players/jack-sock/sm25/overview,jack-sock,Jack Sock,USA,sm25
2019.01.07,2019,1,7,106,106,2,up,18,539,28,/en/players/felix-auger-aliassime/ag37/overview,felix-auger-aliassime,Felix Auger-Aliassime,CAN,ag37
2019.01.07,2019,1,7,107,107,9,up,28,531,24,/en/players/ricardas-berankis/be90/overview,ricardas-berankis,Ricardas Berankis,LTU,be90
2019.01.07,2019,1,7,108,108,5,down,20,526,22,/en/players/michael-mmoh/mp01/overview,michael-mmoh,Michael Mmoh,USA,mp01
2019.01.07,2019,1,7,109,109,,,37,525,31,/en/players/paolo-lorenzi/l503/overview,paolo-lorenzi,Paolo Lorenzi,ITA,l503
2019.01.07,2019,1,7,110,110,14,down,32,525,24,/en/players/marcel-granollers/g710/overview,marcel-granollers,Marcel Granollers,ESP,g710
2019.01.07,2019,1,7,111,111,1,up,20,518,27,/en/players/casper-ruud/rh16/overview,casper-ruud,Casper Ruud,NOR,rh16
2019.01.07,2019,1,7,112,112,2,down,29,515,21,/en/players/prajnesh-gunneswaran/ga94/overview,prajnesh-gunneswaran,Prajnesh Gunneswaran,IND,ga94
2019.01.07,2019,1,7,113,113,1,up,31,514,24,/en/players/lukas-lacko/l797/overview,lukas-lacko,Lukas Lacko,SVK,l797
2019.01.07,2019,1,7,114,114,1,up,22,511,25,/en/players/elias-ymer/y218/overview,elias-ymer,Elias Ymer,SWE,y218
2019.01.07,2019,1,7,115,115,4,down,22,500,20,/en/players/jared-donaldson/dc58/overview,jared-donaldson,Jared Donaldson,USA,dc58
2019.01.07,2019,1,7,116,116,1,up,30,496,22,/en/players/ruben-bemelmans/be54/overview,ruben-bemelmans,Ruben Bemelmans,BEL,be54
2019.01.07,2019,1,7,117,117,1,up,25,491,21,/en/players/juan-ignacio-londero/lb84/overview,juan-ignacio-londero,Juan Ignacio Londero,ARG,lb84
2019.01.07,2019,1,7,118,118,1,up,30,478,32,/en/players/peter-polansky/pb22/overview,peter-polansky,Peter Polansky,CAN,pb22
2019.01.07,2019,1,7,119,119,8,up,21,472,23,/en/players/lloyd-harris/hg86/overview,lloyd-harris,Lloyd Harris,RSA,hg86
2019.01.07,2019,1,7,120,120,1,up,29,470,24,/en/players/jason-jung/j380/overview,jason-jung,Jason Jung,TPE,j380
2019.01.07,2019,1,7,121,121,2,up,28,469,24,/en/players/marco-trungelliti/ta29/overview,marco-trungelliti,Marco Trungelliti,ARG,ta29
2019.01.07,2019,1,7,122,122,2,up,33,466,22,/en/players/marcos-baghdatis/b837/overview,marcos-baghdatis,Marcos Baghdatis,CYP,b837
2019.01.07,2019,1,7,123,123,1,down,25,466,23,/en/players/hugo-dellien/da31/overview,hugo-dellien,Hugo Dellien,BOL,da31
2019.01.07,2019,1,7,124,124,1,up,36,460,18,/en/players/david-ferrer/f401/overview,david-ferrer,David Ferrer,ESP,f401
2019.01.07,2019,1,7,125,125,1,up,29,460,29,/en/players/yannick-maden/mh16/overview,yannick-maden,Yannick Maden,GER,mh16
2019.01.07,2019,1,7,126,126,5,up,19,458,25,/en/players/miomir-kecmanovic/ki95/overview,miomir-kecmanovic,Miomir Kecmanovic,SRB,ki95
2019.01.07,2019,1,7,127,127,7,down,24,449,29,/en/players/thiago-monteiro/mj08/overview,thiago-monteiro,Thiago Monteiro,BRA,mj08
2019.01.07,2019,1,7,128,128,,,22,445,29,/en/players/quentin-halys/hb64/overview,quentin-halys,Quentin Halys,FRA,hb64
2019.01.07,2019,1,7,129,129,1,up,31,440,21,/en/players/matthias-bachinger/bc65/overview,matthias-bachinger,Matthias Bachinger,GER,bc65
2019.01.07,2019,1,7,130,130,1,down,33,436,25,/en/players/adrian-menendez-maceiras/mb53/overview,adrian-menendez-maceiras,Adrian Menendez-Maceiras,ESP,mb53
2019.01.07,2019,1,7,131,131,18,down,25,433,21,/en/players/jason-kubler/kb95/overview,jason-kubler,Jason Kubler,AUS,kb95
2019.01.07,2019,1,7,132,132,,,24,433,27,/en/players/ramkumar-ramanathan/rb56/overview,ramkumar-ramanathan,Ramkumar Ramanathan,IND,rb56
2019.01.07,2019,1,7,133,133,1,up,33,430,30,/en/players/sergiy-stakhovsky/sc77/overview,sergiy-stakhovsky,Sergiy Stakhovsky,UKR,sc77
2019.01.07,2019,1,7,134,134,25,up,34,422,27,/en/players/rogerio-dutra-silva/sc73/overview,rogerio-dutra-silva,Rogerio Dutra Silva,BRA,sc73
2019.01.07,2019,1,7,135,135,1,up,25,421,24,/en/players/bjorn-fratangelo/f811/overview,bjorn-fratangelo,Bjorn Fratangelo,USA,f811
2019.01.07,2019,1,7,136,136,5,up,33,416,20,/en/players/simone-bolelli/ba98/overview,simone-bolelli,Simone Bolelli,ITA,ba98
2019.01.07,2019,1,7,137,137,1,up,35,413,20,/en/players/gilles-muller/ma30/overview,gilles-muller,Gilles Muller,LUX,ma30
2019.01.07,2019,1,7,138,138,1,up,35,411,21,/en/players/carlos-berlocq/b884/overview,carlos-berlocq,Carlos Berlocq,ARG,b884
2019.01.07,2019,1,7,139,139,6,down,27,401,26,/en/players/stefano-travaglia/ta12/overview,stefano-travaglia,Stefano Travaglia,ITA,ta12
2019.01.07,2019,1,7,140,140,3,down,26,400,14,/en/players/yuki-bhambri/bf55/overview,yuki-bhambri,Yuki Bhambri,IND,bf55
2019.01.07,2019,1,7,141,141,6,down,22,389,21,/en/players/noah-rubin/rc96/overview,noah-rubin,Noah Rubin,USA,rc96
2019.01.07,2019,1,7,142,142,2,down,25,387,22,/en/players/dennis-novak/db59/overview,dennis-novak,Dennis Novak,AUT,db59
2019.01.07,2019,1,7,143,143,8,up,26,384,25,/en/players/constant-lestienne/lb66/overview,constant-lestienne,Constant Lestienne,FRA,lb66
2019.01.07,2019,1,7,144,144,2,down,33,383,21,/en/players/lukas-rosol/r685/overview,lukas-rosol,Lukas Rosol,CZE,r685
2019.01.07,2019,1,7,145,145,1,up,22,379,19,/en/players/thanasi-kokkinakis/kd46/overview,thanasi-kokkinakis,Thanasi Kokkinakis,AUS,kd46
2019.01.07,2019,1,7,146,146,1,down,30,378,28,/en/players/yuichi-sugita/se73/overview,yuichi-sugita,Yuichi Sugita,JPN,se73
2019.01.07,2019,1,7,147,147,4,down,30,372,20,/en/players/jurgen-zopp/z254/overview,jurgen-zopp,Jurgen Zopp,EST,z254
2019.01.07,2019,1,7,148,148,1,up,23,371,24,/en/players/antoine-hoang/ha71/overview,antoine-hoang,Antoine Hoang,FRA,ha71
2019.01.07,2019,1,7,149,149,2,down,19,367,22,/en/players/alexei-popyrin/p09z/overview,alexei-popyrin,Alexei Popyrin,AUS,p09z
2019.01.07,2019,1,7,150,150,,,26,363,30,/en/players/mats-moraing/mj71/overview,mats-moraing,Mats Moraing,GER,mj71
2019.01.07,2019,1,7,151,151,3,down,30,360,25,/en/players/tatsuma-ito/i230/overview,tatsuma-ito,Tatsuma Ito,JPN,i230
2019.01.07,2019,1,7,152,152,8,down,19,355,29,/en/players/corentin-moutet/mw02/overview,corentin-moutet,Corentin Moutet,FRA,mw02
2019.01.07,2019,1,7,153,153,,,28,353,23,/en/players/facundo-bagnis/bf23/overview,facundo-bagnis,Facundo Bagnis,ARG,bf23
2019.01.07,2019,1,7,154,154,2,down,27,349,19,/en/players/yannick-hanfmann/h997/overview,yannick-hanfmann,Yannick Hanfmann,GER,h997
2019.01.07,2019,1,7,155,155,,,22,349,19,/en/players/gianluigi-quinzi/q948/overview,gianluigi-quinzi,Gianluigi Quinzi,ITA,q948
2019.01.07,2019,1,7,156,156,2,up,26,341,23,/en/players/salvatore-caruso/ce25/overview,salvatore-caruso,Salvatore Caruso,ITA,ce25
2019.01.07,2019,1,7,157,157,,,26,340,17,/en/players/egor-gerasimov/gc89/overview,egor-gerasimov,Egor Gerasimov,BLR,gc89
2019.01.07,2019,1,7,158,158,5,up,24,339,23,/en/players/gregoire-barrere/bk24/overview,gregoire-barrere,Gregoire Barrere,FRA,bk24
2019.01.07,2019,1,7,159,159,5,down,26,337,22,/en/players/alex-bolt/bi81/overview,alex-bolt,Alex Bolt,AUS,bi81
2019.01.07,2019,1,7,160,160,4,down,21,336,28,/en/players/pedro-martinez/mo44/overview,pedro-martinez,Pedro Martinez,ESP,mo44
2019.01.07,2019,1,7,161,161,,,24,336,28,/en/players/dominik-koepfer/ke73/overview,dominik-koepfer,Dominik Koepfer,GER,ke73
2019.01.07,2019,1,7,162,162,2,down,28,332,21,/en/players/alessandro-giannessi/g983/overview,alessandro-giannessi,Alessandro Giannessi,ITA,g983
2019.01.07,2019,1,7,163,163,22,up,26,332,21,/en/players/yasutaka-uchiyama/u134/overview,yasutaka-uchiyama,Yasutaka Uchiyama,JPN,u134
2019.01.07,2019,1,7,164,164,4,up,33,325,22,/en/players/luca-vanni/v495/overview,luca-vanni,Luca Vanni,ITA,v495
2019.01.07,2019,1,7,165,165,3,down,21,323,29,/en/players/alexander-bublik/bk92/overview,alexander-bublik,Alexander Bublik,KAZ,bk92
2019.01.07,2019,1,7,166,166,3,up,26,319,27,/en/players/henri-laaksonen/l949/overview,henri-laaksonen,Henri Laaksonen,SUI,l949
2019.01.07,2019,1,7,167,167,3,down,31,318,22,/en/players/tim-smyczek/sf62/overview,tim-smyczek,Tim Smyczek,USA,sf62
2019.01.07,2019,1,7,168,168,3,down,22,318,21,/en/players/filippo-baldi/bm03/overview,filippo-baldi,Filippo Baldi,ITA,bm03
2019.01.07,2019,1,7,169,169,2,down,25,318,27,/en/players/oscar-otte/o449/overview,oscar-otte,Oscar Otte,GER,o449
2019.01.07,2019,1,7,170,170,4,down,21,317,27,/en/players/marc-polmans/pg94/overview,marc-polmans,Marc Polmans,AUS,pg94
2019.01.07,2019,1,7,171,171,1,down,22,313,23,/en/players/christopher-eubanks/e865/overview,christopher-eubanks,Christopher Eubanks,USA,e865
2019.01.07,2019,1,7,172,172,26,up,26,308,21,/en/players/darian-king/kc86/overview,darian-king,Darian King,BAR,kc86
2019.01.07,2019,1,7,173,173,2,down,24,305,29,/en/players/pedja-krstin/kd70/overview,pedja-krstin,Pedja Krstin,SRB,kd70
2019.01.07,2019,1,7,174,174,,,23,300,23,/en/players/nikola-milojevic/mm66/overview,nikola-milojevic,Nikola Milojevic,SRB,mm66
2019.01.07,2019,1,7,175,175,,,26,298,26,/en/players/alexey-vatutin/v717/overview,alexey-vatutin,Alexey Vatutin,RUS,v717
2019.01.07,2019,1,7,176,176,1,up,22,291,25,/en/players/kamil-majchrzak/mq75/overview,kamil-majchrzak,Kamil Majchrzak,POL,mq75
2019.01.07,2019,1,7,177,177,62,up,33,290,15,/en/players/jo-wilfried-tsonga/t786/overview,jo-wilfried-tsonga,Jo-Wilfried Tsonga,FRA,t786
2019.01.07,2019,1,7,178,178,2,down,31,290,30,/en/players/andrea-arnaboldi/a622/overview,andrea-arnaboldi,Andrea Arnaboldi,ITA,a622
2019.01.07,2019,1,7,179,179,1,down,26,285,13,/en/players/nicolas-kicker/kc29/overview,nicolas-kicker,Nicolas Kicker,ARG,kc29
2019.01.07,2019,1,7,180,180,1,down,22,285,23,/en/players/sebastian-ofner/o513/overview,sebastian-ofner,Sebastian Ofner,AUT,o513
2019.01.07,2019,1,7,181,181,,,26,281,25,/en/players/roberto-quiroz/q941/overview,roberto-quiroz,Roberto Quiroz,ECU,q941
2019.01.07,2019,1,7,182,182,9,down,33,280,13,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,Horacio Zeballos,ARG,z184
2019.01.07,2019,1,7,183,183,1,down,31,278,16,/en/players/daniel-brands/bc72/overview,daniel-brands,Daniel Brands,GER,bc72
2019.01.07,2019,1,7,184,184,1,down,29,277,23,/en/players/andrej-martin/mf35/overview,andrej-martin,Andrej Martin,SVK,mf35
2019.01.07,2019,1,7,185,185,6,up,28,276,25,/en/players/hiroki-moriya/mi01/overview,hiroki-moriya,Hiroki Moriya,JPN,mi01
2019.01.07,2019,1,7,186,186,2,down,28,274,28,/en/players/mohamed-safwat/sk47/overview,mohamed-safwat,Mohamed Safwat,EGY,sk47
2019.01.07,2019,1,7,187,187,1,down,31,273,21,/en/players/james-ward/w503/overview,james-ward,James Ward,GBR,w503
2019.01.07,2019,1,7,188,188,1,up,33,271,23,/en/players/daniel-gimeno-traver/g676/overview,daniel-gimeno-traver,Daniel Gimeno-Traver,ESP,g676
